,ID,MM,HH,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,AÑO,SEMESTRE_x,AMM,N_VICTIMAS,HSV,Cambio_Porcentual
840,2019-0003,1,8.0,AVENIDA,15.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
841,2019-0003,1,8.0,AVENIDA,15.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
842,2019-0004,1,19.0,AVENIDA,9.0,AUTO-PASAJEROS,AUTO,PASAJEROS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
843,2019-0004,1,19.0,AVENIDA,9.0,AUTO-PASAJEROS,AUTO,PASAJEROS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
844,2019-0005,1,12.0,AVENIDA,10.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
845,2019-0005,1,12.0,AVENIDA,10.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
846,2019-0006,1,5.0,AVENIDA,14.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
847,2019-0006,1,5.0,AVENIDA,14.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
848,2019-0007,1,19.0,CALLE,5.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
849,2019-0007,1,19.0,CALLE,5.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
850,2019-0008,1,22.0,GRAL PAZ,8.0,MULTIPLE,MOTO,MULTIPLE,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
851,2019-0008,1,22.0,GRAL PAZ,8.0,MULTIPLE,MOTO,MULTIPLE,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
852,2019-0009,1,14.0,AVENIDA,1.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
853,2019-0009,1,14.0,AVENIDA,1.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
854,2019-0010,2,7.0,AVENIDA,14.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
855,2019-0010,2,7.0,AVENIDA,14.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
856,2019-0011,2,1.0,GRAL PAZ,9.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
857,2019-0011,2,1.0,GRAL PAZ,9.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
858,2019-0012,2,3.0,AVENIDA,8.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
859,2019-0012,2,3.0,AVENIDA,8.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
860,2019-0013,2,7.0,CALLE,7.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
861,2019-0013,2,7.0,CALLE,7.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
862,2019-0014,2,17.0,CALLE,11.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
863,2019-0014,2,17.0,CALLE,11.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
864,2019-0015,2,6.0,AVENIDA,11.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
865,2019-0015,2,6.0,AVENIDA,11.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
866,2019-0016,2,2.0,CALLE,4.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
867,2019-0016,2,2.0,CALLE,4.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
868,2019-0017,3,7.0,CALLE,3.0,AUTO-PASAJEROS,AUTO,PASAJEROS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
869,2019-0017,3,7.0,CALLE,3.0,AUTO-PASAJEROS,AUTO,PASAJEROS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
870,2019-0018,3,23.0,AUTOPISTA,13.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
871,2019-0018,3,23.0,AUTOPISTA,13.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
872,2019-0019,3,12.0,AVENIDA,13.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
873,2019-0019,3,12.0,AVENIDA,13.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
874,2019-0020,3,21.0,AVENIDA,5.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
875,2019-0020,3,21.0,AVENIDA,5.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
876,2019-0021,3,22.0,AVENIDA,7.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
877,2019-0021,3,22.0,AVENIDA,7.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
878,2019-0022,3,0.0,AVENIDA,1.0,AUTO-SD,AUTO,,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
879,2019-0022,3,0.0,AVENIDA,1.0,AUTO-SD,AUTO,,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
880,2019-0023,3,8.0,GRAL PAZ,9.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
881,2019-0023,3,8.0,GRAL PAZ,9.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
882,2019-0024,3,7.0,AVENIDA,1.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
883,2019-0024,3,7.0,AVENIDA,1.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
884,2019-0025,3,13.0,CALLE,5.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
885,2019-0025,3,13.0,CALLE,5.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
886,2019-0026,3,7.0,AVENIDA,8.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
887,2019-0026,3,7.0,AVENIDA,8.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
888,2019-0027,3,11.0,AVENIDA,2.0,MULTIPLE,BICICLETA,MULTIPLE,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
889,2019-0027,3,11.0,AVENIDA,2.0,MULTIPLE,BICICLETA,MULTIPLE,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
890,2019-0028,4,9.0,AVENIDA,11.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
891,2019-0028,4,9.0,AVENIDA,11.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
892,2019-0029,4,10.0,AVENIDA,8.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
893,2019-0029,4,10.0,AVENIDA,8.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
894,2019-0030,4,16.0,CALLE,7.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
895,2019-0030,4,16.0,CALLE,7.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
896,2019-0031,4,19.0,AVENIDA,1.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
897,2019-0031,4,19.0,AVENIDA,1.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
898,2019-0032,4,11.0,AVENIDA,11.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
899,2019-0032,4,11.0,AVENIDA,11.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
900,2019-0033,4,1.0,AUTOPISTA,1.0,MOTO-SD,MOTO,,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
901,2019-0033,4,1.0,AUTOPISTA,1.0,MOTO-SD,MOTO,,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
902,2019-0034,4,9.0,AVENIDA,7.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
903,2019-0034,4,9.0,AVENIDA,7.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
904,2019-0035,4,14.0,CALLE,1.0,PEATON-BICICLETA,PEATON,BICICLETA,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
905,2019-0035,4,14.0,CALLE,1.0,PEATON-BICICLETA,PEATON,BICICLETA,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
906,2019-0036,4,22.0,CALLE,6.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
907,2019-0036,4,22.0,CALLE,6.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
908,2019-0037,5,23.0,AVENIDA,3.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
909,2019-0037,5,23.0,AVENIDA,3.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
910,2019-0038,5,14.0,AVENIDA,13.0,PEATON-MOTO,PEATON,MOTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
911,2019-0038,5,14.0,AVENIDA,13.0,PEATON-MOTO,PEATON,MOTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
912,2019-0039,5,3.0,AVENIDA,7.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
913,2019-0039,5,3.0,AVENIDA,7.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
914,2019-0040,5,12.0,CALLE,7.0,MOTO-SD,MOTO,,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
915,2019-0040,5,12.0,CALLE,7.0,MOTO-SD,MOTO,,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
916,2019-0041,5,20.0,AVENIDA,9.0,MULTIPLE,AUTO,MULTIPLE,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
917,2019-0041,5,20.0,AVENIDA,9.0,MULTIPLE,AUTO,MULTIPLE,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
918,2019-0042,5,15.0,CALLE,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
919,2019-0042,5,15.0,CALLE,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
920,2019-0043,5,9.0,AVENIDA,1.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
921,2019-0043,5,9.0,AVENIDA,1.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
922,2019-0044,5,12.0,AVENIDA,5.0,PEATON-MOTO,PEATON,MOTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
923,2019-0044,5,12.0,AVENIDA,5.0,PEATON-MOTO,PEATON,MOTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
924,2019-0045,6,7.0,AVENIDA,14.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
925,2019-0045,6,7.0,AVENIDA,14.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
926,2019-0046,6,9.0,GRAL PAZ,13.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
927,2019-0046,6,9.0,GRAL PAZ,13.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
928,2019-0047,6,10.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
929,2019-0047,6,10.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
930,2019-0048,6,7.0,AVENIDA,6.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
931,2019-0048,6,7.0,AVENIDA,6.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
932,2019-0049,6,9.0,CALLE,13.0,PEATON-CARGAS,PEATON,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
933,2019-0049,6,9.0,CALLE,13.0,PEATON-CARGAS,PEATON,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
934,2019-0050,6,23.0,AVENIDA,14.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
935,2019-0050,6,23.0,AVENIDA,14.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
936,2019-0051,6,10.0,CALLE,4.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
937,2019-0051,6,10.0,CALLE,4.0,MOTO-AUTO,MOTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
938,2019-0053,6,17.0,AVENIDA,8.0,AUTO-AUTO,AUTO,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
939,2019-0053,6,17.0,AVENIDA,8.0,AUTO-AUTO,AUTO,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
940,2019-0054,6,3.0,CALLE,15.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
941,2019-0054,6,3.0,CALLE,15.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
942,2019-0055,6,19.0,AVENIDA,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
943,2019-0055,6,19.0,AVENIDA,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
944,2019-0056,6,17.0,AVENIDA,7.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
945,2019-0056,6,17.0,AVENIDA,7.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
946,2019-0057,7,19.0,CALLE,13.0,PEATON-AUTO,PEATON,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
947,2019-0057,7,19.0,CALLE,13.0,PEATON-AUTO,PEATON,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
948,2019-0058,7,9.0,AUTOPISTA,10.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
949,2019-0058,7,9.0,AUTOPISTA,10.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
950,2019-0059,7,22.0,CALLE,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
951,2019-0059,7,22.0,CALLE,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
952,2019-0060,7,11.0,AVENIDA,10.0,PEATON-AUTO,PEATON,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
953,2019-0060,7,11.0,AVENIDA,10.0,PEATON-AUTO,PEATON,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
954,2019-0061,7,18.0,CALLE,13.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
955,2019-0061,7,18.0,CALLE,13.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
956,2019-0062,8,23.0,AVENIDA,13.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
957,2019-0062,8,23.0,AVENIDA,13.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
958,2019-0063,8,1.0,AVENIDA,15.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
959,2019-0063,8,1.0,AVENIDA,15.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
960,2019-0064,8,3.0,AVENIDA,7.0,MOTO-AUTO,MOTO,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
961,2019-0064,8,3.0,AVENIDA,7.0,MOTO-AUTO,MOTO,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
962,2019-0065,8,16.0,CALLE,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
963,2019-0065,8,16.0,CALLE,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
964,2019-0066,8,21.0,AVENIDA,7.0,PEATON-AUTO,PEATON,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
965,2019-0066,8,21.0,AVENIDA,7.0,PEATON-AUTO,PEATON,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
966,2019-0067,8,15.0,CALLE,10.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
967,2019-0067,8,15.0,CALLE,10.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
968,2019-0068,8,17.0,AVENIDA,8.0,MOTO-MOTO,MOTO,MOTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
969,2019-0068,8,17.0,AVENIDA,8.0,MOTO-MOTO,MOTO,MOTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
970,2019-0069,8,5.0,AVENIDA,4.0,MOTO-AUTO,MOTO,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
971,2019-0069,8,5.0,AVENIDA,4.0,MOTO-AUTO,MOTO,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
972,2019-0070,8,12.0,AVENIDA,14.0,MOTO-BICICLETA,MOTO,BICICLETA,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
973,2019-0070,8,12.0,AVENIDA,14.0,MOTO-BICICLETA,MOTO,BICICLETA,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
974,2019-0071,8,11.0,AVENIDA,9.0,PEATON-CARGAS,PEATON,CARGAS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
975,2019-0071,8,11.0,AVENIDA,9.0,PEATON-CARGAS,PEATON,CARGAS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
976,2019-0072,8,6.0,AVENIDA,10.0,AUTO-AUTO,AUTO,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
977,2019-0072,8,6.0,AVENIDA,10.0,AUTO-AUTO,AUTO,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
978,2019-0073,8,1.0,AVENIDA,15.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
979,2019-0073,8,1.0,AVENIDA,15.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
980,2019-0074,8,9.0,AUTOPISTA,13.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
981,2019-0074,8,9.0,AUTOPISTA,13.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
982,2019-0075,8,23.0,CALLE,4.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
983,2019-0075,8,23.0,CALLE,4.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
984,2019-0076,9,18.0,AUTOPISTA,4.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
985,2019-0076,9,18.0,AUTOPISTA,4.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
986,2019-0077,9,3.0,AVENIDA,14.0,PEATON-AUTO,PEATON,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
987,2019-0077,9,3.0,AVENIDA,14.0,PEATON-AUTO,PEATON,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
988,2019-0078,9,8.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
989,2019-0078,9,8.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
990,2019-0079,9,5.0,CALLE,5.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
991,2019-0079,9,5.0,CALLE,5.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
992,2019-0080,9,18.0,GRAL PAZ,13.0,PEATON-MOTO,PEATON,MOTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
993,2019-0080,9,18.0,GRAL PAZ,13.0,PEATON-MOTO,PEATON,MOTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
994,2019-0081,9,16.0,AVENIDA,15.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
995,2019-0081,9,16.0,AVENIDA,15.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
996,2019-0082,9,7.0,AVENIDA,8.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
997,2019-0082,9,7.0,AVENIDA,8.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
998,2019-0083,9,8.0,CALLE,9.0,AUTO-AUTO,AUTO,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
999,2019-0083,9,8.0,CALLE,9.0,AUTO-AUTO,AUTO,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1000,2019-0084,9,11.0,CALLE,7.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1001,2019-0084,9,11.0,CALLE,7.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1002,2019-0085,10,22.0,CALLE,10.0,BICICLETA-TREN,BICICLETA,TREN,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1003,2019-0085,10,22.0,CALLE,10.0,BICICLETA-TREN,BICICLETA,TREN,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1004,2019-0086,10,14.0,AVENIDA,15.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1005,2019-0086,10,14.0,AVENIDA,15.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1006,2019-0087,10,21.0,AVENIDA,12.0,MOTO-MOTO,MOTO,MOTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
