,ID hecho,AAA,MM,DD,FECHA ,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,GRAVEDAD
377,LC-2019-0033421,2019,1,14,2019-01-14,,Varon,28.0,
378,LC-2019-0028657,2019,1,15,2019-01-15,,Mujer,59.0,
379,LC-2019-0028657,2019,1,15,2019-01-15,,Varon,59.0,
380,LC-2019-0028657,2019,1,15,2019-01-15,,Varon,32.0,
381,LC-2019-0028702,2019,1,15,2019-01-15,,Varon,18.0,
382,LC-2019-0028702,2019,1,15,2019-01-15,,Varon,18.0,
383,LC-2019-0028731,2019,1,15,2019-01-15,,Mujer,32.0,
384,LC-2019-0304750,2019,5,15,2019-05-15,,Varon,58.0,
385,LC-2019-0028731,2019,1,15,2019-01-15,,Mujer,7.0,
386,LC-2019-0304750,2019,5,15,2019-05-15,,Varon,58.0,
387,LC-2019-0028796,2019,1,15,2019-01-15,,Varon,40.0,
388,LC-2019-0029010,2019,1,15,2019-01-15,,Varon,40.0,
389,LC-2019-0029065,2019,1,15,2019-01-15,,Mujer,,
390,LC-2019-0029065,2019,1,15,2019-01-15,,Mujer,,
391,LC-2019-0193078,2019,3,28,2019-03-28,,Mujer,62.0,
392,LC-2019-0029336,2019,1,15,2019-01-15,,Varon,67.0,
393,LC-2019-0029346,2019,1,15,2019-01-15,,Varon,44.0,
394,LC-2019-0029347,2019,1,15,2019-01-15,,Varon,62.0,
395,LC-2019-0029367,2019,1,15,2019-01-15,,,,
396,LC-2019-0029566,2019,1,15,2019-01-15,,Varon,32.0,
397,LC-2019-0030128,2019,1,15,2019-01-15,,Mujer,22.0,
398,LC-2019-0030272,2019,1,15,2019-01-15,,Mujer,57.0,
399,LC-2019-0030300,2019,1,15,2019-01-15,,,,
400,LC-2019-0030352,2019,1,15,2019-01-15,,Varon,50.0,
401,LC-2019-0221536,2019,4,9,2019-04-09,,Mujer,,
402,LC-2019-0030566,2019,1,15,2019-01-15,,Varon,63.0,
403,LC-2019-0030574,2019,1,15,2019-01-15,,Mujer,,
404,LC-2019-0030658,2019,1,15,2019-01-15,,Mujer,33.0,
405,LC-2019-0030786,2019,1,15,2019-01-15,,Mujer,29.0,
406,LC-2019-0030792,2019,1,15,2019-01-15,,Varon,27.0,
407,LC-2019-0030793,2019,1,15,2019-01-15,,Varon,,
408,LC-2019-0030858,2019,1,15,2019-01-15,,,,
409,LC-2019-0028731,2019,1,15,2019-01-15,,Mujer,32.0,
410,LC-2019-0035369,2019,1,15,2019-01-15,,Varon,40.0,
411,LC-2019-0031071,2019,1,16,2019-01-16,,Varon,41.0,
412,LC-2019-0031424,2019,1,16,2019-01-16,,Varon,26.0,
413,LC-2019-0031634,2019,1,16,2019-01-16,,Varon,39.0,
414,LC-2019-0031641,2019,1,16,2019-01-16,,Varon,,
415,LC-2019-0032487,2019,1,16,2019-01-16,,Mujer,40.0,
416,LC-2019-0032487,2019,1,16,2019-01-16,,Mujer,40.0,
417,LC-2019-0032605,2019,1,16,2019-01-16,,Varon,42.0,
418,LC-2019-0032607,2019,1,16,2019-01-16,,Varon,51.0,
419,LC-2019-0032657,2019,1,16,2019-01-16,,Varon,27.0,
420,LC-2019-0032657,2019,1,16,2019-01-16,,Varon,27.0,
421,LC-2019-0032834,2019,1,16,2019-01-16,,Varon,34.0,
422,LC-2019-0032903,2019,1,16,2019-01-16,,Varon,26.0,
423,LC-2019-0033174,2019,1,16,2019-01-16,,Varon,23.0,
424,LC-2019-0033180,2019,1,16,2019-01-16,,Mujer,23.0,
425,LC-2019-0033263,2019,1,16,2019-01-16,,Varon,34.0,
426,LC-2019-0033333,2019,1,16,2019-01-16,,Varon,35.0,
427,LC-2019-0033368,2019,1,16,2019-01-16,,Mujer,,
428,LC-2019-0033399,2019,1,16,2019-01-16,,Mujer,,
429,LC-2019-0033412,2019,1,16,2019-01-16,,Mujer,66.0,
430,LC-2019-0033440,2019,1,16,2019-01-16,,Mujer,6.0,
431,LC-2019-0033459,2019,1,16,2019-01-16,,Varon,45.0,
432,LC-2019-0033489,2019,1,16,2019-01-16,,Varon,22.0,
433,LC-2019-0033593,2019,1,16,2019-01-16,,Varon,24.0,
434,LC-2019-0037717,2019,1,16,2019-01-16,,Mujer,29.0,
435,LC-2019-0043540,2019,1,16,2019-01-16,,Mujer,,
436,LC-2019-0033646,2019,1,17,2019-01-17,,Mujer,,
437,LC-2019-0033821,2019,1,17,2019-01-17,,Mujer,,
438,LC-2019-0033845,2019,1,17,2019-01-17,,Varon,28.0,
439,LC-2019-0034229,2019,1,17,2019-01-17,,Varon,,
440,LC-2019-0034229,2019,1,17,2019-01-17,,Varon,,
441,LC-2019-0034229,2019,1,17,2019-01-17,,Varon,,
442,LC-2019-0034229,2019,1,17,2019-01-17,,Varon,,
443,LC-2019-0034601,2019,1,17,2019-01-17,,Varon,66.0,
444,LC-2019-0034601,2019,1,17,2019-01-17,,Varon,66.0,
445,LC-2019-0034710,2019,1,17,2019-01-17,,Mujer,29.0,
446,LC-2019-0034889,2019,1,17,2019-01-17,,Varon,80.0,
447,LC-2019-0034914,2019,1,17,2019-01-17,,,,
448,LC-2019-0034915,2019,1,17,2019-01-17,,Varon,33.0,
449,LC-2019-0034987,2019,1,17,2019-01-17,,Varon,48.0,
450,LC-2019-0035011,2019,1,17,2019-01-17,,Mujer,24.0,
451,LC-2019-0035269,2019,1,17,2019-01-17,,Mujer,43.0,
452,LC-2019-0035598,2019,1,17,2019-01-17,,Varon,23.0,
453,LC-2019-0035702,2019,1,17,2019-01-17,,Varon,45.0,
454,LC-2019-0035843,2019,1,17,2019-01-17,,Mujer,43.0,
455,LC-2019-0035861,2019,1,17,2019-01-17,,Varon,28.0,
456,LC-2019-0035884,2019,1,17,2019-01-17,,Mujer,65.0,
457,LC-2019-0035947,2019,1,17,2019-01-17,,Varon,39.0,
458,LC-2019-0036035,2019,1,17,2019-01-17,,Mujer,27.0,
459,LC-2019-0036051,2019,1,17,2019-01-17,,Mujer,31.0,
460,LC-2019-0036157,2019,1,17,2019-01-17,,Varon,32.0,
461,LC-2019-0036172,2019,1,17,2019-01-17,,Mujer,23.0,
462,LC-2019-0036233,2019,1,17,2019-01-17,,Mujer,,
463,LC-2019-0036257,2019,1,17,2019-01-17,,Mujer,,
464,LC-2019-0045960,2019,1,17,2019-01-17,,Mujer,66.0,
465,LC-2019-0033624,2019,1,17,2019-01-17,,varon,26.0,
466,LC-2019-0036239,2019,1,18,2019-01-18,,Varon,27.0,
467,LC-2019-0036324,2019,1,18,2019-01-18,,Varon,21.0,
468,LC-2019-0036508,2019,1,18,2019-01-18,,Varon,32.0,
469,LC-2019-0036547,2019,1,18,2019-01-18,,Varon,,
470,LC-2019-0036547,2019,1,18,2019-01-18,,Varon,,
471,LC-2019-0036762,2019,1,18,2019-01-18,,Mujer,25.0,
472,LC-2019-0037490,2019,1,18,2019-01-18,,Varon,41.0,
473,LC-2019-0037547,2019,1,18,2019-01-18,,Mujer,41.0,
474,LC-2019-0037563,2019,1,18,2019-01-18,,Mujer,71.0,
475,LC-2019-0037776,2019,1,18,2019-01-18,,Varon,31.0,
476,LC-2019-0037791,2019,1,18,2019-01-18,,Mujer,67.0,
477,LC-2019-0037893,2019,1,18,2019-01-18,,Mujer,24.0,
478,LC-2019-0037893,2019,1,18,2019-01-18,,Mujer,24.0,
479,LC-2019-0037893,2019,1,18,2019-01-18,,Mujer,1.0,
480,LC-2019-0037898,2019,1,18,2019-01-18,,Varon,52.0,
481,LC-2019-0037918,2019,1,18,2019-01-18,,Varon,,
482,LC-2019-0037939,2019,1,18,2019-01-18,,,,
483,LC-2019-0037956,2019,1,18,2019-01-18,,Varon,37.0,
484,LC-2019-0037956,2019,1,18,2019-01-18,,Varon,37.0,
485,LC-2019-0037998,2019,1,18,2019-01-18,,Varon,24.0,
486,LC-2019-0038196,2019,1,18,2019-01-18,,,,
487,LC-2019-0038545,2019,1,18,2019-01-18,,Varon,33.0,
488,LC-2019-0038664,2019,1,18,2019-01-18,,Varon,70.0,
489,LC-2019-0038880,2019,1,18,2019-01-18,,Mujer,38.0,
490,LC-2019-0038880,2019,1,18,2019-01-18,,Varon,38.0,
491,LC-2019-0038915,2019,1,18,2019-01-18,,Mujer,,
492,LC-2019-0039050,2019,1,18,2019-01-18,,Mujer,,
493,LC-2019-0039169,2019,1,18,2019-01-18,,Mujer,36.0,
494,LC-2019-0039296,2019,1,18,2019-01-18,,Varon,42.0,
495,LC-2019-0039419,2019,1,18,2019-01-18,,Varon,33.0,
496,LC-2019-0039494,2019,1,18,2019-01-18,,Mujer,,
497,LC-2019-0040008,2019,1,18,2019-01-18,,Varon,,
498,LC-2019-0040436,2019,1,18,2019-01-18,,Varon,44.0,
499,LC-2019-0052190,2019,1,18,2019-01-18,,Mujer,,
500,LC-2019-0054502,2019,1,18,2019-01-18,,Varon,38.0,
501,LC-2019-0081956,2019,1,18,2019-01-18,,Varon,39.0,
502,LC-2019-0039446,2019,1,19,2019-01-19,,Mujer,17.0,
503,LC-2019-0039502,2019,1,19,2019-01-19,,Varon,23.0,
504,LC-2019-0039502,2019,1,19,2019-01-19,,Varon,23.0,
505,LC-2019-0039502,2019,1,19,2019-01-19,,Varon,27.0,
506,LC-2019-0039583,2019,1,19,2019-01-19,,Varon,79.0,
507,LC-2019-0039611,2019,1,19,2019-01-19,,Varon,27.0,
508,LC-2019-0039636,2019,1,19,2019-01-19,,Varon,20.0,
509,LC-2019-0039636,2019,1,19,2019-01-19,,Varon,20.0,
510,LC-2019-0039736,2019,1,19,2019-01-19,,Mujer,27.0,
511,LC-2019-0039781,2019,1,19,2019-01-19,,Varon,85.0,
512,LC-2019-0040002,2019,1,19,2019-01-19,,Varon,37.0,
513,LC-2019-0040015,2019,1,19,2019-01-19,,Varon,52.0,
514,LC-2019-0040126,2019,1,19,2019-01-19,,Mujer,49.0,
515,LC-2019-0040126,2019,1,19,2019-01-19,,Varon,49.0,
516,LC-2019-0040126,2019,1,19,2019-01-19,,Mujer,,
517,LC-2019-0040179,2019,1,19,2019-01-19,,Varon,61.0,
518,LC-2019-0040179,2019,1,19,2019-01-19,,Mujer,61.0,
519,LC-2019-0040286,2019,1,19,2019-01-19,,Mujer,,
520,LC-2019-0040286,2019,1,19,2019-01-19,,Varon,,
521,LC-2019-0028782,2019,1,15,2019-01-15,,Mujer,6.0,
522,LC-2019-0040616,2019,1,19,2019-01-19,,Mujer,37.0,
523,LC-2019-0041689,2019,1,19,2019-01-19,,Varon,26.0,
524,LC-2019-0042297,2019,1,19,2019-01-19,,Mujer,64.0,
525,LC-2019-0044720,2019,1,19,2019-01-19,,Mujer,19.0,
526,LC-2019-0044799,2019,1,19,2019-01-19,,Varon,48.0,
527,LC-2019-0073192,2019,1,19,2019-01-19,,Mujer,71.0,
528,LC-2019-0039585,2019,1,19,2019-01-19,,varon,37.0,
529,LC-2019-0040743,2019,1,20,2019-01-20,,Mujer,29.0,
530,LC-2019-0040917,2019,1,20,2019-01-20,,Mujer,47.0,
531,LC-2019-0040935,2019,1,20,2019-01-20,,Varon,18.0,
532,LC-2019-0040966,2019,1,20,2019-01-20,,Varon,,
533,LC-2019-0040980,2019,1,20,2019-01-20,,Varon,24.0,
534,LC-2019-0041064,2019,1,20,2019-01-20,,Varon,,
535,LC-2019-0041141,2019,1,20,2019-01-20,,Varon,60.0,
536,LC-2019-0041311,2019,1,20,2019-01-20,,Varon,45.0,
537,LC-2019-0041398,2019,1,20,2019-01-20,,Mujer,,
538,LC-2019-0041398,2019,1,20,2019-01-20,,Varon,,
539,LC-2019-0041551,2019,1,20,2019-01-20,,Varon,41.0,
540,LC-2019-0041551,2019,1,20,2019-01-20,,Varon,41.0,
541,LC-2019-0041573,2019,1,20,2019-01-20,,Mujer,23.0,
542,LC-2019-0041573,2019,1,20,2019-01-20,,Varon,23.0,
543,LC-2019-0041597,2019,1,20,2019-01-20,,,,
544,LC-2019-0041691,2019,1,20,2019-01-20,,Varon,19.0,
545,LC-2019-0041708,2019,1,20,2019-01-20,,Mujer,32.0,
546,LC-2019-0041708,2019,1,20,2019-01-20,,Varon,32.0,
547,LC-2019-0041708,2019,1,20,2019-01-20,,Mujer,57.0,
548,LC-2019-0041721,2019,1,20,2019-01-20,,,,
549,LC-2019-0041867,2019,1,20,2019-01-20,,Varon,57.0,
550,LC-2019-0044699,2019,1,20,2019-01-20,,,,
551,LC-2019-0042071,2019,1,21,2019-01-21,,Mujer,57.0,
552,LC-2019-0042330,2019,1,21,2019-01-21,,Varon,60.0,
553,LC-2019-0042727,2019,1,21,2019-01-21,,Varon,31.0,
554,LC-2019-0042790,2019,1,21,2019-01-21,,Mujer,77.0,
555,LC-2019-0042849,2019,1,21,2019-01-21,,Varon,43.0,
556,LC-2019-0043166,2019,1,21,2019-01-21,,Varon,47.0,
557,LC-2019-0043366,2019,1,21,2019-01-21,,Varon,37.0,
558,LC-2019-0043556,2019,1,21,2019-01-21,,Varon,90.0,
559,LC-2019-0043780,2019,1,21,2019-01-21,,Varon,38.0,
560,LC-2019-0043843,2019,1,21,2019-01-21,,Varon,30.0,
561,LC-2019-0044108,2019,1,21,2019-01-21,,Varon,56.0,
562,LC-2019-0044259,2019,1,21,2019-01-21,,Mujer,61.0,
563,LC-2019-0044259,2019,1,21,2019-01-21,,Varon,61.0,
564,LC-2019-0086279,2019,2,10,2019-02-10,,Varon,20.0,
565,LC-2019-0044828,2019,1,21,2019-01-21,,Varon,33.0,
566,LC-2019-0049022,2019,1,21,2019-01-21,,Mujer,48.0,
567,LC-2019-0045068,2019,1,22,2019-01-22,,Varon,24.0,
568,LC-2019-0045084,2019,1,22,2019-01-22,,Varon,35.0,
569,LC-2019-0045246,2019,1,22,2019-01-22,,Varon,30.0,
570,LC-2019-0045335,2019,1,22,2019-01-22,,Varon,30.0,
571,LC-2019-0045664,2019,1,22,2019-01-22,,Varon,,
572,LC-2019-0045807,2019,1,22,2019-01-22,,Mujer,60.0,
573,LC-2019-0045808,2019,1,22,2019-01-22,,,,
574,LC-2019-0045822,2019,1,22,2019-01-22,,Mujer,51.0,
575,LC-2019-0045905,2019,1,22,2019-01-22,,Varon,28.0,
576,LC-2019-0046032,2019,1,22,2019-01-22,,Varon,32.0,
577,LC-2019-0248177,2019,4,21,2019-04-21,,Mujer,44.0,
578,LC-2019-0046649,2019,1,22,2019-01-22,,Varon,,
579,LC-2019-0046649,2019,1,22,2019-01-22,,Varon,,
580,LC-2019-0047039,2019,1,22,2019-01-22,,Mujer,50.0,
581,LC-2019-0047039,2019,1,22,2019-01-22,,Mujer,50.0,
582,LC-2019-0047141,2019,1,22,2019-01-22,,Varon,24.0,
583,LC-2019-0047216,2019,1,22,2019-01-22,,Varon,21.0,
584,LC-2019-0047273,2019,1,22,2019-01-22,,Varon,31.0,
585,LC-2019-0047289,2019,1,22,2019-01-22,,Varon,59.0,
586,LC-2019-0047344,2019,1,22,2019-01-22,,Varon,,
587,LC-2019-0047388,2019,1,22,2019-01-22,,Mujer,37.0,
588,LC-2019-0047388,2019,1,22,2019-01-22,,Mujer,37.0,
589,LC-2019-0047428,2019,1,22,2019-01-22,,Varon,28.0,
590,LC-2019-0047479,2019,1,22,2019-01-22,,Mujer,,
591,LC-2019-0047621,2019,1,22,2019-01-22,,Varon,,
592,LC-2019-0047621,2019,1,22,2019-01-22,,Varon,,
593,LC-2019-0049471,2019,1,22,2019-01-22,,Varon,23.0,
594,LC-2019-0055233,2019,1,22,2019-01-22,,Varon,56.0,
595,LC-2019-0056799,2019,1,22,2019-01-22,,Mujer,37.0,
596,LC-2019-0058743,2019,1,22,2019-01-22,,Varon,44.0,
597,LC-2019-0061265,2019,1,22,2019-01-22,,Varon,44.0,
598,LC-2019-0061464,2019,1,22,2019-01-22,,,,
599,LC-2019-0047733,2019,1,23,2019-01-23,,Varon,,
600,LC-2019-0047752,2019,1,23,2019-01-23,,Varon,53.0,
601,LC-2019-0048117,2019,1,23,2019-01-23,,Varon,37.0,
602,LC-2019-0048277,2019,1,23,2019-01-23,,Varon,36.0,
603,LC-2019-0048442,2019,1,23,2019-01-23,,Mujer,29.0,
604,LC-2019-0048531,2019,1,23,2019-01-23,,Mujer,,
605,LC-2019-0048651,2019,1,23,2019-01-23,,,,
606,LC-2019-0048674,2019,1,23,2019-01-23,,Mujer,22.0,
607,LC-2019-0048744,2019,1,23,2019-01-23,,Varon,24.0,
608,LC-2019-0048830,2019,1,23,2019-01-23,,Mujer,43.0,
609,LC-2019-0049122,2019,1,23,2019-01-23,,Varon,58.0,
610,LC-2019-0049148,2019,1,23,2019-01-23,,Varon,28.0,
611,LC-2019-0049194,2019,1,23,2019-01-23,,Varon,36.0,
612,LC-2019-0049207,2019,1,23,2019-01-23,,Varon,,
613,LC-2019-0049414,2019,1,23,2019-01-23,,Varon,42.0,
614,LC-2019-0049638,2019,1,23,2019-01-23,,Varon,,
615,LC-2019-0049648,2019,1,23,2019-01-23,,Varon,46.0,
616,LC-2019-0049690,2019,1,23,2019-01-23,,Mujer,59.0,
617,LC-2019-0049800,2019,1,23,2019-01-23,,Varon,12.0,
618,LC-2019-0049800,2019,1,23,2019-01-23,,Mujer,12.0,
619,LC-2019-0049800,2019,1,23,2019-01-23,,Mujer,12.0,
620,LC-2019-0049800,2019,1,23,2019-01-23,,Varon,12.0,
621,LC-2019-0049800,2019,1,23,2019-01-23,,Mujer,12.0,
622,LC-2019-0049800,2019,1,23,2019-01-23,,Mujer,12.0,
623,LC-2019-0049800,2019,1,23,2019-01-23,,Mujer,12.0,
624,LC-2019-0049800,2019,1,23,2019-01-23,,Varon,12.0,
625,LC-2019-0049800,2019,1,23,2019-01-23,,Mujer,12.0,
626,LC-2019-0049800,2019,1,23,2019-01-23,,Mujer,12.0,
627,LC-2019-0049828,2019,1,23,2019-01-23,,Varon,24.0,
628,LC-2019-0049949,2019,1,23,2019-01-23,,Mujer,17.0,
629,LC-2019-0049949,2019,1,23,2019-01-23,,Mujer,17.0,
630,LC-2019-0051056,2019,1,23,2019-01-23,,Mujer,52.0,
631,LC-2019-0051815,2019,1,23,2019-01-23,,Varon,,
632,LC-2019-0062792,2019,1,23,2019-01-23,,Mujer,46.0,
633,LC-2019-0072975,2019,1,23,2019-01-23,,Varon,,
634,LC-2019-0073279,2019,1,23,2019-01-23,,Varon,58.0,
635,LC-2019-0049592,2019,1,23,2019-01-23,,varon,23.0,
636,LC-2019-0049994,2019,1,24,2019-01-24,,Varon,33.0,
637,LC-2019-0050069,2019,1,24,2019-01-24,,Varon,23.0,
638,LC-2019-0050158,2019,1,24,2019-01-24,,Varon,25.0,
639,LC-2019-0594837,2019,9,22,2019-09-22,,Mujer,43.0,
640,LC-2019-0128557,2019,2,28,2019-02-28,,Varon,22.0,
641,LC-2019-0275728,2019,5,3,2019-05-03,,Varon,22.0,
642,LC-2019-0073976,2019,2,4,2019-02-04,,Varon,29.0,
643,LC-2019-0050234,2019,1,24,2019-01-24,,Varon,39.0,
644,LC-2019-0050276,2019,1,24,2019-01-24,,Mujer,44.0,
645,LC-2019-0050343,2019,1,24,2019-01-24,,Mujer,30.0,
646,LC-2019-0384019,2019,6,20,2019-06-20,,Varon,29.0,
647,LC-2019-0643230,2019,10,14,2019-10-14,,Varon,58.0,
648,LC-2019-0050670,2019,1,24,2019-01-24,,Varon,64.0,
649,LC-2019-0050733,2019,1,24,2019-01-24,,Varon,27.0,
650,LC-2019-0050947,2019,1,24,2019-01-24,,Varon,68.0,
651,LC-2019-0050947,2019,1,24,2019-01-24,,Mujer,68.0,
652,LC-2019-0051216,2019,1,24,2019-01-24,,Varon,,
653,LC-2019-0051316,2019,1,24,2019-01-24,,Varon,,
654,LC-2019-0051414,2019,1,24,2019-01-24,,Varon,45.0,
655,LC-2019-0051464,2019,1,24,2019-01-24,,Mujer,,
656,LC-2019-0051464,2019,1,24,2019-01-24,,Varon,,
657,LC-2019-0051480,2019,1,24,2019-01-24,,Varon,56.0,
658,LC-2019-0051508,2019,1,24,2019-01-24,,Mujer,21.0,
659,LC-2019-0051524,2019,1,24,2019-01-24,,Varon,,
660,LC-2019-0051547,2019,1,24,2019-01-24,,Varon,56.0,
661,LC-2019-0051559,2019,1,24,2019-01-24,,Varon,28.0,
662,LC-2019-0051659,2019,1,24,2019-01-24,,Varon,40.0,
663,LC-2019-0051659,2019,1,24,2019-01-24,,Varon,40.0,
664,LC-2019-0051671,2019,1,24,2019-01-24,,Varon,22.0,
665,LC-2019-0051714,2019,1,24,2019-01-24,,Varon,40.0,
666,LC-2019-0051819,2019,1,24,2019-01-24,,Varon,26.0,
667,LC-2019-0051971,2019,1,24,2019-01-24,,Varon,44.0,
668,LC-2019-0052297,2019,1,24,2019-01-24,,Varon,,
669,LC-2019-0052402,2019,1,24,2019-01-24,,Mujer,,
670,LC-2019-0052402,2019,1,24,2019-01-24,,Mujer,,
671,LC-2019-0052412,2019,1,24,2019-01-24,,Mujer,,
672,LC-2019-0052593,2019,1,24,2019-01-24,,Mujer,39.0,
673,LC-2019-0052598,2019,1,24,2019-01-24,,Varon,42.0,
674,LC-2019-0052598,2019,1,24,2019-01-24,,Mujer,42.0,
675,LC-2019-0052622,2019,1,24,2019-01-24,,Varon,,
676,LC-2019-0052649,2019,1,24,2019-01-24,,Mujer,39.0,
677,LC-2019-0054336,2019,1,24,2019-01-24,,Varon,43.0,
678,LC-2019-0056451,2019,1,24,2019-01-24,,Varon,55.0,
679,LC-2019-0056451,2019,1,24,2019-01-24,,Varon,55.0,
680,LC-2019-0058485,2019,1,24,2019-01-24,,Varon,40.0,
681,LC-2019-0053244,2019,1,24,2019-01-24,,varon,30.0,
682,LC-2019-0052619,2019,1,25,2019-01-25,,Mujer,34.0,
683,LC-2019-0052663,2019,1,25,2019-01-25,,Varon,32.0,
684,LC-2019-0052828,2019,1,25,2019-01-25,,Varon,32.0,
685,LC-2019-0052864,2019,1,25,2019-01-25,,Mujer,26.0,
686,LC-2019-0052864,2019,1,25,2019-01-25,,Varon,26.0,
687,LC-2019-0052952,2019,1,25,2019-01-25,,Varon,40.0,
688,LC-2019-0053282,2019,1,25,2019-01-25,,Varon,45.0,
689,LC-2019-0053416,2019,1,25,2019-01-25,,Varon,56.0,
690,LC-2019-0053416,2019,1,25,2019-01-25,,Varon,56.0,
691,LC-2019-0053435,2019,1,25,2019-01-25,,Mujer,57.0,
692,LC-2019-0053496,2019,1,25,2019-01-25,,Mujer,46.0,
693,LC-2019-0053509,2019,1,25,2019-01-25,,Mujer,75.0,
694,LC-2019-0053554,2019,1,25,2019-01-25,,Mujer,46.0,
695,LC-2019-0053829,2019,1,25,2019-01-25,,Varon,28.0,
696,LC-2019-0053916,2019,1,25,2019-01-25,,Mujer,73.0,
697,LC-2019-0053944,2019,1,25,2019-01-25,,Mujer,24.0,
698,LC-2019-0053975,2019,1,25,2019-01-25,,Mujer,,
699,LC-2019-0054373,2019,1,25,2019-01-25,,Varon,30.0,
700,LC-2019-0054445,2019,1,25,2019-01-25,,Mujer,38.0,
701,LC-2019-0054484,2019,1,25,2019-01-25,,Mujer,41.0,
702,LC-2019-0054503,2019,1,25,2019-01-25,,,,
703,LC-2019-0054624,2019,1,25,2019-01-25,,Mujer,38.0,
704,LC-2019-0054656,2019,1,25,2019-01-25,,Varon,,
705,LC-2019-0054661,2019,1,25,2019-01-25,,Mujer,,
706,LC-2019-0668201,2019,10,25,2019-10-25,,Varon,45.0,
707,LC-2019-0054689,2019,1,25,2019-01-25,,Varon,33.0,
708,LC-2019-0054702,2019,1,25,2019-01-25,,Mujer,,
709,LC-2019-0054775,2019,1,25,2019-01-25,,Varon,53.0,
710,LC-2019-0054775,2019,1,25,2019-01-25,,Varon,53.0,
711,LC-2019-0054775,2019,1,25,2019-01-25,,Varon,83.0,
712,LC-2019-0054797,2019,1,25,2019-01-25,,Varon,,
713,LC-2019-0059461,2019,1,25,2019-01-25,,Varon,40.0,
714,LC-2019-0067231,2019,1,25,2019-01-25,,Mujer,33.0,
715,LC-2019-0072608,2019,1,25,2019-01-25,,Mujer,43.0,
716,LC-2019-0054941,2019,1,26,2019-01-26,,Varon,41.0,
717,LC-2019-0040449,2019,1,19,2019-01-19,,Varon,33.0,
718,LC-2019-0055419,2019,1,26,2019-01-26,,Varon,36.0,
719,LC-2019-0055442,2019,1,26,2019-01-26,,Varon,30.0,
720,LC-2019-0055570,2019,1,26,2019-01-26,,Varon,35.0,
721,LC-2019-0055648,2019,1,26,2019-01-26,,Varon,35.0,
722,LC-2019-0055805,2019,1,26,2019-01-26,,Varon,39.0,
723,LC-2019-0056034,2019,1,26,2019-01-26,,Varon,39.0,
724,LC-2019-0056046,2019,1,26,2019-01-26,,Varon,30.0,
725,LC-2019-0056105,2019,1,26,2019-01-26,,Varon,33.0,
726,LC-2019-0056105,2019,1,26,2019-01-26,,Varon,33.0,
727,LC-2019-0056259,2019,1,27,2019-01-27,,Varon,22.0,
728,LC-2019-0056354,2019,1,27,2019-01-27,,Varon,43.0,
729,LC-2019-0056354,2019,1,27,2019-01-27,,Mujer,43.0,
730,LC-2019-0056387,2019,1,27,2019-01-27,,Varon,,
731,LC-2019-0056420,2019,1,27,2019-01-27,,Varon,33.0,
732,LC-2019-0056420,2019,1,27,2019-01-27,,Mujer,33.0,
733,LC-2019-0056470,2019,1,27,2019-01-27,,Varon,69.0,
734,LC-2019-0056470,2019,1,27,2019-01-27,,Mujer,69.0,
735,LC-2019-0056654,2019,1,27,2019-01-27,,Varon,,
736,LC-2019-0056704,2019,1,27,2019-01-27,,Mujer,43.0,
737,LC-2019-0056706,2019,1,27,2019-01-27,,Mujer,65.0,
738,LC-2019-0056792,2019,1,27,2019-01-27,,Varon,,
739,LC-2019-0056889,2019,1,27,2019-01-27,,Mujer,40.0,
740,LC-2019-0056913,2019,1,27,2019-01-27,,Varon,28.0,
741,LC-2019-0056994,2019,1,27,2019-01-27,,Mujer,29.0,
742,LC-2019-0057033,2019,1,27,2019-01-27,,Varon,63.0,
743,LC-2019-0057034,2019,1,27,2019-01-27,,Varon,26.0,
744,LC-2019-0057044,2019,1,27,2019-01-27,,Varon,60.0,
745,LC-2019-0057059,2019,1,27,2019-01-27,,Varon,32.0,
746,LC-2019-0057074,2019,1,27,2019-01-27,,Mujer,,
747,LC-2019-0057094,2019,1,27,2019-01-27,,Varon,27.0,
748,LC-2019-0057287,2019,1,28,2019-01-28,,Mujer,40.0,
749,LC-2019-0057299,2019,1,28,2019-01-28,,Varon,30.0,
750,LC-2019-0057512,2019,1,28,2019-01-28,,Varon,28.0,
751,LC-2019-0057541,2019,1,28,2019-01-28,,Mujer,26.0,
752,LC-2019-0057661,2019,1,28,2019-01-28,,Mujer,70.0,
753,LC-2019-0057668,2019,1,28,2019-01-28,,Mujer,,
754,LC-2019-0057792,2019,1,28,2019-01-28,,,,
755,LC-2019-0057798,2019,1,28,2019-01-28,,Varon,65.0,
756,LC-2019-0057906,2019,1,28,2019-01-28,,Mujer,76.0,
757,LC-2019-0058288,2019,1,28,2019-01-28,,Varon,,
758,LC-2019-0058306,2019,1,28,2019-01-28,,Varon,,
759,LC-2019-0058334,2019,1,28,2019-01-28,,Mujer,,
760,LC-2019-0058478,2019,1,28,2019-01-28,,Mujer,,
761,LC-2019-0058479,2019,1,28,2019-01-28,,Varon,32.0,
762,LC-2019-0058515,2019,1,28,2019-01-28,,Varon,38.0,
763,LC-2019-0058636,2019,1,28,2019-01-28,,Mujer,62.0,
764,LC-2019-0058655,2019,1,28,2019-01-28,,Varon,43.0,
765,LC-2019-0058655,2019,1,28,2019-01-28,,Varon,43.0,
766,LC-2019-0058658,2019,1,28,2019-01-28,,Mujer,23.0,
767,LC-2019-0058778,2019,1,28,2019-01-28,,Mujer,26.0,
