,ID hecho,MM,FECHA ,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,AÑO,semestre
20516,LC-2021-0512249,10,2021-10-07,,,,2021,S3H2
20517,LC-2021-0517134,10,2021-10-18,,Varon,26.0,2021,S3H2
20518,LC-2021-0532910,10,2021-10-26,PEATON,Varon,49.0,2021,S3H2
20519,LC-2021-0538242,10,2021-10-28,,Mujer,35.0,2021,S3H2
20520,LC-2021-0573475,11,2021-11-16,MOTO,Varon,35.0,2021,S3H2
20521,LC-2021-0574695,11,2021-11-14,MOTO,,,2021,S3H2
20522,LC-2021-0574695,11,2021-11-14,MOTO,Mujer,20.0,2021,S3H2
20523,LC-2021-0574873,11,2021-11-17,CICLISTA,Varon,41.0,2021,S3H2
20524,LC-2021-0579087,11,2021-11-19,CICLISTA,Mujer,40.0,2021,S3H2
20525,LC-2021-0579356,9,2021-09-30,,Varon,27.0,2021,S3H2
20526,LC-2021-0585150,11,2021-11-23,PEATON,Mujer,26.0,2021,S3H2
20527,LC-2021-0587240,11,2021-11-24,UTILITARIO,Varon,,2021,S3H2
20528,LC-2021-0591008,11,2021-11-26,,Varon,39.0,2021,S3H2
20529,LC-2021-0596280,8,2021-08-09,,,,2021,S3H2
20530,LC-2021-0599777,11,2021-11-25,CICLISTA,Varon,46.0,2021,S3H2
20531,LC-2021-0603725,12,2021-12-03,,Mujer,65.0,2021,S3H2
20532,LC-2021-0616117,12,2021-12-10,,,,2021,S3H2
20533,LC-2021-0617521,12,2021-12-12,,Varon,28.0,2021,S3H2
20534,LC-2021-0624450,12,2021-12-15,,,,2021,S3H2
20535,LC-2021-0626730,12,2021-12-16,,Varon,43.0,2021,S3H2
20536,LC-2021-0626913,12,2021-12-16,,Varon,32.0,2021,S3H2
20537,LC-2021-0628225,12,2021-12-17,,Mujer,37.0,2021,S3H2
20538,LC-2021-0637116,12,2021-12-14,,Mujer,53.0,2021,S3H2
20539,LC-2021-0638380,12,2021-12-22,,Mujer,25.0,2021,S3H2
20540,LC-2021-0641799,12,2021-12-25,,Varon,31.0,2021,S3H2
20541,LC-2021-0652550,12,2021-12-30,,Varon,23.0,2021,S3H2
20542,LC-2021-0008267,1,2021-01-06,MOTO,Varon,48.0,2021,S3H1
20543,LC-2021-0026595,1,2021-01-19,MOTO,Mujer,5.0,2021,S3H1
20544,LC-2021-0029588,1,2021-01-20,MOTO,Varon,43.0,2021,S3H1
20545,LC-2021-0041319,1,2021-01-28,MOTO,Varon,49.0,2021,S3H1
20546,LC-2021-0041750,1,2021-01-28,,Mujer,11.0,2021,S3H1
20547,LC-2021-0041750,1,2021-01-28,,Varon,22.0,2021,S3H1
20548,LC-2021-0043706,1,2021-01-29,MOTO,Varon,35.0,2021,S3H1
20549,LC-2021-0049672,2,2021-02-03,MOTO,Varon,32.0,2021,S3H1
20550,LC-2021-0054173,2,2021-02-05,MOTO,Varon,32.0,2021,S3H1
20551,LC-2021-0064835,2,2021-02-12,PEATON,Varon,25.0,2021,S3H1
20552,LC-2021-0076975,2,2021-02-20,CICLISTA,Mujer,38.0,2021,S3H1
20553,LC-2021-0091677,3,2021-03-01,CICLISTA,Mujer,46.0,2021,S3H1
20554,LC-2021-0113715,3,2021-03-12,UTILITARIO,,,2021,S3H1
20555,LC-2021-0119152,3,2021-03-16,AUTO,Mujer,48.0,2021,S3H1
20556,LC-2021-0120861,3,2021-03-16,MOTO,Varon,58.0,2021,S3H1
20557,LC-2021-0132212,3,2021-03-22,MOTO,Varon,23.0,2021,S3H1
20558,LC-2021-0181230,4,2021-04-19,MOTO,Varon,42.0,2021,S3H1
20559,LC-2021-0187972,4,2021-04-23,,,,2021,S3H1
20560,LC-2021-0192819,4,2021-04-26,TRANSPORTE PUBLICO,Mujer,55.0,2021,S3H1
20561,LC-2021-0195449,4,2021-04-28,TRANSPORTE PUBLICO,Mujer,59.0,2021,S3H1
20562,LC-2021-0195449,4,2021-04-28,TRANSPORTE PUBLICO,,,2021,S3H1
20563,LC-2021-0195449,4,2021-04-28,TRANSPORTE PUBLICO,Mujer,26.0,2021,S3H1
20564,LC-2021-0195449,4,2021-04-28,TRANSPORTE PUBLICO,Varon,39.0,2021,S3H1
20565,LC-2021-0195449,4,2021-04-28,TRANSPORTE PUBLICO,Mujer,34.0,2021,S3H1
20566,LC-2021-0195449,4,2021-04-28,TRANSPORTE PUBLICO,Mujer,31.0,2021,S3H1
20567,LC-2021-0195449,4,2021-04-28,TRANSPORTE PUBLICO,Mujer,35.0,2021,S3H1
20568,LC-2021-0215683,5,2021-05-11,,,,2021,S3H1
20569,LC-2021-0219060,5,2021-05-13,,,,2021,S3H1
20570,LC-2021-0226909,5,2021-05-18,,,,2021,S3H1
20571,LC-2021-0261249,6,2021-06-11,MOTO,Varon,59.0,2021,S3H1
20572,LC-2021-0261872,6,2021-06-12,PEATON,Mujer,64.0,2021,S3H1
20573,LC-2021-0271183,6,2021-06-18,MOTO,Varon,19.0,2021,S3H1
20574,LC-2021-0285569,6,2021-06-22,PEATON,Mujer,58.0,2021,S3H1
20575,LC-2021-0312618,7,2021-07-02,UTILITARIO,,,2021,S3H2
20576,LC-2021-0312618,7,2021-07-02,UTILITARIO,,,2021,S3H2
20577,LC-2021-0319544,6,2021-06-04,,Mujer,73.0,2021,S3H1
20578,LC-2021-0340852,6,2021-06-22,,Varon,52.0,2021,S3H1
20579,LC-2021-0388849,8,2021-08-05,,Varon,40.0,2021,S3H2
20580,LC-2021-0389128,8,2021-08-06,AUTO,Mujer,,2021,S3H2
20581,LC-2021-0394577,8,2021-08-07,,Mujer,26.0,2021,S3H2
20582,LC-2021-0395175,8,2021-08-10,MOTO,Varon,48.0,2021,S3H2
20583,LC-2021-0401005,8,2021-08-13,AUTO,Varon,46.0,2021,S3H2
20584,LC-2021-0401005,8,2021-08-13,AUTO,Varon,43.0,2021,S3H2
20585,LC-2021-0406328,8,2021-08-17,,Varon,27.0,2021,S3H2
20586,LC-2021-0409310,8,2021-08-18,,Mujer,58.0,2021,S3H2
20587,LC-2021-0409310,8,2021-08-18,,Mujer,37.0,2021,S3H2
20588,LC-2021-0409310,8,2021-08-18,,Mujer,27.0,2021,S3H2
20589,LC-2021-0409310,8,2021-08-18,,Mujer,56.0,2021,S3H2
20590,LC-2021-0437447,8,2021-08-22,,Varon,68.0,2021,S3H2
20591,LC-2021-0445814,9,2021-09-07,AUTO,Varon,22.0,2021,S3H2
20592,LC-2021-0449888,9,2021-09-09,CICLISTA,Varon,47.0,2021,S3H2
20593,LC-2021-0450317,9,2021-09-10,MOTO,Varon,34.0,2021,S3H2
20594,LC-2021-0459267,9,2021-09-15,TRANSPORTE PUBLICO,Mujer,44.0,2021,S3H2
20595,LC-2021-0460306,9,2021-09-08,PEATON,Mujer,61.0,2021,S3H2
20596,LC-2021-0462118,9,2021-09-17,MOTO,Mujer,36.0,2021,S3H2
20597,LC-2021-0464439,9,2021-09-18,TRANSPORTE PUBLICO,Mujer,28.0,2021,S3H2
20598,LC-2021-0469397,9,2021-09-20,CICLISTA,Mujer,25.0,2021,S3H2
20599,LC-2021-0471425,9,2021-09-22,,Varon,53.0,2021,S3H2
20600,LC-2021-0477627,9,2021-09-25,,Varon,22.0,2021,S3H2
20601,LC-2021-0487635,9,2021-09-30,,Varon,26.0,2021,S3H2
20602,LC-2021-0498875,10,2021-10-07,,Varon,42.0,2021,S3H2
20603,LC-2021-0504066,10,2021-10-11,MOTO,Mujer,30.0,2021,S3H2
20604,LC-2021-0505409,10,2021-10-09,,Mujer,65.0,2021,S3H2
20605,LC-2021-0513658,10,2021-10-16,,,,2021,S3H2
20606,LC-2021-0518176,10,2021-10-18,,Varon,37.0,2021,S3H2
20607,LC-2021-0518716,10,2021-10-17,,Mujer,54.0,2021,S3H2
20608,LC-2021-0533728,10,2021-10-26,,,,2021,S3H2
20609,LC-2021-0535717,10,2021-10-27,,Varon,22.0,2021,S3H2
20610,LC-2021-0535717,10,2021-10-27,,Varon,48.0,2021,S3H2
20611,LC-2021-0550992,10,2021-10-08,,Mujer,59.0,2021,S3H2
20612,LC-2021-0570749,11,2021-11-14,CICLISTA,Varon,21.0,2021,S3H2
20613,LC-2021-0575258,11,2021-11-09,MOTO,Varon,54.0,2021,S3H2
20614,LC-2021-0575998,11,2021-11-18,MOTO,Varon,28.0,2021,S3H2
20615,LC-2021-0593129,11,2021-11-26,UTILITARIO,Varon,44.0,2021,S3H2
20616,LC-2021-0598431,12,2021-12-01,,Varon,57.0,2021,S3H2
20617,LC-2021-0604561,12,2021-12-04,PEATON,Mujer,76.0,2021,S3H2
20618,LC-2021-0611390,12,2021-12-08,CICLISTA,Varon,22.0,2021,S3H2
20619,LC-2021-0612990,12,2021-12-09,AUTO,Mujer,42.0,2021,S3H2
20620,LC-2021-0612990,12,2021-12-09,AUTO,Varon,12.0,2021,S3H2
20621,LC-2021-0612990,12,2021-12-09,AUTO,Mujer,45.0,2021,S3H2
20622,LC-2021-0614448,12,2021-12-10,,Varon,21.0,2021,S3H2
20623,LC-2021-0615107,12,2021-12-10,,Varon,24.0,2021,S3H2
20624,LC-2021-0616395,12,2021-12-11,PEATON,Mujer,31.0,2021,S3H2
20625,LC-2021-0628753,12,2021-12-16,,Varon,23.0,2021,S3H2
20626,LC-2021-0629451,12,2021-12-17,MOTO,Varon,27.0,2021,S3H2
20627,LC-2021-0631730,12,2021-12-19,CICLISTA,Varon,27.0,2021,S3H2
20628,LC-2021-0632260,12,2021-12-20,,Varon,27.0,2021,S3H2
20629,LC-2021-0034735,1,2021-01-24,MOTO,Varon,27.0,2021,S3H1
20630,LC-2021-0034735,1,2021-01-24,MOTO,Varon,19.0,2021,S3H1
20631,LC-2021-0034735,1,2021-01-24,MOTO,Varon,55.0,2021,S3H1
20632,LC-2021-0083779,2,2021-02-24,MOTO,Varon,39.0,2021,S3H1
20633,LC-2021-0106978,3,2021-03-09,,,,2021,S3H1
20634,LC-2021-0107255,3,2021-03-09,MOTO,Varon,49.0,2021,S3H1
20635,LC-2021-0107706,3,2021-03-09,PEATON,Varon,44.0,2021,S3H1
20636,LC-2021-0114479,3,2021-03-13,,,,2021,S3H1
20637,LC-2021-0116683,3,2021-03-15,PEATON,Varon,51.0,2021,S3H1
20638,LC-2021-0126406,3,2021-03-19,PEATON,Mujer,26.0,2021,S3H1
20639,LC-2021-0233941,5,2021-05-21,,,,2021,S3H1
20640,LC-2021-0261937,6,2021-06-12,PEATON,Mujer,85.0,2021,S3H1
20641,LC-2021-0268665,6,2021-06-16,TRANSPORTE PUBLICO,Mujer,9.0,2021,S3H1
20642,LC-2021-0277139,6,2021-06-20,MOTO,Varon,26.0,2021,S3H1
20643,LC-2021-0301322,6,2021-06-25,CICLISTA,Varon,26.0,2021,S3H1
20644,LC-2021-0324362,7,2021-07-10,MOTO,Varon,22.0,2021,S3H2
20645,LC-2021-0338272,7,2021-07-18,UTILITARIO,,,2021,S3H2
20646,LC-2021-0376784,7,2021-07-27,AUTO,,,2021,S3H2
20647,LC-2021-0376784,7,2021-07-27,AUTO,Varon,28.0,2021,S3H2
20648,LC-2021-0396260,8,2021-08-10,CICLISTA,Varon,33.0,2021,S3H2
20649,LC-2021-0401330,8,2021-08-13,MOTO,Varon,30.0,2021,S3H2
20650,LC-2021-0403944,8,2021-08-14,TRANSPORTE PUBLICO,Mujer,43.0,2021,S3H2
20651,LC-2021-0426332,8,2021-08-28,TRANSPORTE PUBLICO,Mujer,33.0,2021,S3H2
20652,LC-2021-0489145,10,2021-10-01,MOTO,Varon,30.0,2021,S3H2
20653,LC-2021-0490679,9,2021-09-29,,,,2021,S3H2
20654,LC-2021-0492756,5,2021-05-03,,Mujer,33.0,2021,S3H1
20655,LC-2021-0502617,10,2021-10-10,TRANSPORTE PUBLICO,Varon,39.0,2021,S3H2
20656,LC-2021-0502617,10,2021-10-10,TRANSPORTE PUBLICO,Mujer,32.0,2021,S3H2
20657,LC-2021-0504865,9,2021-09-28,PEATON,Mujer,67.0,2021,S3H2
20658,LC-2021-0512609,10,2021-10-15,CICLISTA,Varon,,2021,S3H2
20659,LC-2021-0533720,10,2021-10-26,,,,2021,S3H2
20660,LC-2021-0533726,10,2021-10-26,MOTO,Varon,42.0,2021,S3H2
20661,LC-2021-0565637,11,2021-11-12,PEATON,Mujer,19.0,2021,S3H2
20662,LC-2021-0567776,11,2021-11-13,PEATON,Mujer,67.0,2021,S3H2
20663,LC-2021-0577136,11,2021-11-17,CICLISTA,Varon,43.0,2021,S3H2
20664,LC-2021-0580535,11,2021-11-04,MOTO,Varon,32.0,2021,S3H2
20665,LC-2021-0582920,11,2021-11-22,MOTO,Varon,24.0,2021,S3H2
20666,LC-2021-0590562,11,2021-11-26,TRANSPORTE PUBLICO,Mujer,40.0,2021,S3H2
20667,LC-2021-0604789,12,2021-12-04,MOTO,Varon,34.0,2021,S3H2
20668,LC-2021-0604789,12,2021-12-04,MOTO,Varon,47.0,2021,S3H2
20669,LC-2021-0606716,12,2021-12-04,TRANSPORTE PUBLICO,Mujer,61.0,2021,S3H2
20670,LC-2021-0607281,12,2021-12-06,MOTO,Varon,22.0,2021,S3H2
20671,LC-2021-0610155,12,2021-12-07,AUTO,Varon,29.0,2021,S3H2
20672,LC-2021-0617104,12,2021-12-11,PEATON,Varon,55.0,2021,S3H2
20673,LC-2021-0617104,12,2021-12-11,PEATON,Varon,36.0,2021,S3H2
20674,LC-2021-0637338,12,2021-12-22,,Mujer,31.0,2021,S3H2
20675,LC-2021-0015635,1,2021-01-11,CICLISTA,Mujer,8.0,2021,S3H1
20676,LC-2021-0038360,1,2021-01-25,TRANSPORTE PUBLICO,Mujer,38.0,2021,S3H1
20677,LC-2021-0390432,8,2021-08-06,,Varon,47.0,2021,S3H2
20678,LC-2021-0390432,8,2021-08-06,,Varon,37.0,2021,S3H2
20679,LC-2021-0417894,8,2021-08-23,MOTO,Varon,37.0,2021,S3H2
20680,LC-2021-0417894,8,2021-08-23,MOTO,Mujer,25.0,2021,S3H2
20681,LC-2021-0422161,8,2021-08-16,,Varon,31.0,2021,S3H2
20682,LC-2021-0451332,9,2021-09-10,CICLISTA,Mujer,23.0,2021,S3H2
20683,LC-2021-0453082,9,2021-09-12,,Mujer,39.0,2021,S3H2
20684,LC-2021-0454998,9,2021-09-13,MOTO,Varon,27.0,2021,S3H2
20685,LC-2021-0520776,9,2021-09-26,TAXI,Mujer,23.0,2021,S3H2
20686,LC-2021-0520776,9,2021-09-26,TAXI,Mujer,20.0,2021,S3H2
20687,LC-2021-0520776,9,2021-09-26,TAXI,Mujer,43.0,2021,S3H2
20688,LC-2021-0530346,10,2021-10-22,PEATON,Varon,49.0,2021,S3H2
20689,LC-2021-0570053,10,2021-10-01,,Varon,68.0,2021,S3H2
20690,LC-2021-0600687,12,2021-12-02,CICLISTA,Varon,49.0,2021,S3H2
20691,LC-2021-0629152,12,2021-12-17,,Mujer,41.0,2021,S3H2
20692,LC-2021-0643122,12,2021-12-23,MOTO,Varon,22.0,2021,S3H2
20693,LC-2021-0002758,1,2021-01-03,,Varon,38.0,2021,S3H1
20694,LC-2021-0014643,1,2021-01-11,TAXI,Varon,61.0,2021,S3H1
20695,LC-2021-0014643,1,2021-01-11,TAXI,Varon,57.0,2021,S3H1
20696,LC-2021-0016412,1,2021-01-03,,Varon,,2021,S3H1
20697,LC-2021-0022759,1,2021-01-16,MOTO,Varon,40.0,2021,S3H1
20698,LC-2021-0036269,1,2021-01-25,MOTO,Varon,26.0,2021,S3H1
20699,LC-2021-0040296,1,2021-01-27,MOTO,Varon,29.0,2021,S3H1
20700,LC-2021-0040296,1,2021-01-27,MOTO,Varon,22.0,2021,S3H1
20701,LC-2021-0040296,1,2021-01-27,MOTO,Mujer,20.0,2021,S3H1
20702,LC-2021-0053467,2,2021-02-03,PEATON,Mujer,38.0,2021,S3H1
20703,LC-2021-0061753,2,2021-02-10,CICLISTA,Varon,35.0,2021,S3H1
20704,LC-2021-0071942,2,2021-02-17,CICLISTA,Mujer,19.0,2021,S3H1
20705,LC-2021-0081374,2,2021-02-23,PEATON,Varon,11.0,2021,S3H1
20706,LC-2021-0098041,3,2021-03-03,CICLISTA,Mujer,22.0,2021,S3H1
20707,LC-2021-0099329,3,2021-03-05,CICLISTA,Mujer,33.0,2021,S3H1
20708,LC-2021-0100117,3,2021-03-05,,Mujer,10.0,2021,S3H1
20709,LC-2021-0100117,3,2021-03-05,,Mujer,33.0,2021,S3H1
20710,LC-2021-0105108,3,2021-03-08,MOTO,Varon,50.0,2021,S3H1
20711,LC-2021-0131459,3,2021-03-16,TRANSPORTE PUBLICO,Mujer,49.0,2021,S3H1
20712,LC-2021-0133269,3,2021-03-23,CICLISTA,Mujer,25.0,2021,S3H1
20713,LC-2021-0146863,3,2021-03-31,PEATON,Varon,69.0,2021,S3H1
20714,LC-2021-0168523,4,2021-04-11,TAXI,Varon,53.0,2021,S3H1
20715,LC-2021-0168834,4,2021-04-12,MOTO,Varon,31.0,2021,S3H1
20716,LC-2021-0170784,4,2021-04-13,CICLISTA,Varon,23.0,2021,S3H1
20717,LC-2021-0171223,4,2021-04-13,MOTO,Varon,52.0,2021,S3H1
20718,LC-2021-0177033,4,2021-04-08,MOTO,Varon,26.0,2021,S3H1
20719,LC-2021-0179646,4,2021-04-19,MOVIL,Varon,26.0,2021,S3H1
20720,LC-2021-0184832,4,2021-04-21,TRANSPORTE PUBLICO,Mujer,62.0,2021,S3H1
20721,LC-2021-0196305,4,2021-04-29,CICLISTA,Varon,52.0,2021,S3H1
20722,LC-2021-0197509,4,2021-04-29,PEATON,Varon,37.0,2021,S3H1
20723,LC-2021-0197780,4,2021-04-29,,Varon,25.0,2021,S3H1
20724,LC-2021-0199336,4,2021-04-30,,Mujer,30.0,2021,S3H1
20725,LC-2021-0239137,5,2021-05-28,PEATON,Mujer,61.0,2021,S3H1
20726,LC-2021-0245081,6,2021-06-01,CICLISTA,Mujer,40.0,2021,S3H1
20727,LC-2021-0266929,6,2021-06-15,TAXI,Mujer,65.0,2021,S3H1
20728,LC-2021-0280897,6,2021-06-22,,Varon,34.0,2021,S3H1
20729,LC-2021-0285280,6,2021-06-22,,Varon,31.0,2021,S3H1
20730,LC-2021-0288727,6,2021-06-23,CICLISTA,Mujer,27.0,2021,S3H1
20731,LC-2021-0290171,6,2021-06-23,CICLISTA,Varon,54.0,2021,S3H1
20732,LC-2021-0290484,6,2021-06-22,CICLISTA,Mujer,36.0,2021,S3H1
20733,LC-2021-0302536,6,2021-06-27,,Mujer,37.0,2021,S3H1
20734,LC-2021-0304416,6,2021-06-24,PEATON,Mujer,40.0,2021,S3H1
20735,LC-2021-0307707,6,2021-06-30,MOTO,Varon,43.0,2021,S3H1
20736,LC-2021-0325561,7,2021-07-11,,,,2021,S3H2
20737,LC-2021-0346513,7,2021-07-23,MOTO,Varon,43.0,2021,S3H2
20738,LC-2021-0347197,7,2021-07-23,MOTO,Varon,39.0,2021,S3H2
20739,LC-2021-0378296,7,2021-07-28,MOTO,Varon,31.0,2021,S3H2
20740,LC-2021-0380378,8,2021-08-01,,Mujer,32.0,2021,S3H2
20741,LC-2021-0392950,8,2021-08-09,MOTO,Varon,55.0,2021,S3H2
20742,LC-2021-0393780,8,2021-08-08,MOTO,Mujer,26.0,2021,S3H2
20743,LC-2021-0395548,8,2021-08-07,CICLISTA,Mujer,34.0,2021,S3H2
20744,LC-2021-0409715,8,2021-08-18,MOTO,Varon,18.0,2021,S3H2
20745,LC-2021-0412265,8,2021-08-20,,Mujer,84.0,2021,S3H2
20746,LC-2021-0415950,8,2021-08-22,CICLISTA,Varon,29.0,2021,S3H2
20747,LC-2021-0446993,9,2021-09-09,,Varon,27.0,2021,S3H2
20748,LC-2021-0451673,9,2021-09-10,TRANSPORTE PUBLICO,Mujer,64.0,2021,S3H2
20749,LC-2021-0457239,9,2021-09-14,,Varon,31.0,2021,S3H2
20750,LC-2021-0458378,9,2021-09-13,,Varon,40.0,2021,S3H2
20751,LC-2021-0470335,9,2021-09-22,PEATON,Varon,24.0,2021,S3H2
20752,LC-2021-0475404,9,2021-09-24,,Mujer,82.0,2021,S3H2
20753,LC-2021-0479444,9,2021-09-27,,Mujer,63.0,2021,S3H2
20754,LC-2021-0479444,9,2021-09-27,,Varon,20.0,2021,S3H2
20755,LC-2021-0497737,10,2021-10-06,,Varon,29.0,2021,S3H2
20756,LC-2021-0503906,10,2021-10-11,TRANSPORTE PUBLICO,Mujer,59.0,2021,S3H2
20757,LC-2021-0505647,10,2021-10-11,,,,2021,S3H2
20758,LC-2021-0509425,10,2021-10-14,,Varon,72.0,2021,S3H2
20759,LC-2021-0515782,10,2021-10-18,,Varon,31.0,2021,S3H2
20760,LC-2021-0527067,10,2021-10-20,,Varon,44.0,2021,S3H2
20761,LC-2021-0532206,10,2021-10-26,AUTO,Varon,76.0,2021,S3H2
20762,LC-2021-0535580,10,2021-10-25,,Mujer,33.0,2021,S3H2
20763,LC-2021-0539033,10,2021-10-16,,Mujer,22.0,2021,S3H2
20764,LC-2021-0555596,10,2021-10-19,,Mujer,14.0,2021,S3H2
20765,LC-2021-0559353,11,2021-11-09,AUTO,,,2021,S3H2
20766,LC-2021-0566965,11,2021-11-11,MOTO,Varon,26.0,2021,S3H2
20767,LC-2021-0573505,11,2021-11-16,AUTO,,,2021,S3H2
20768,LC-2021-0573505,11,2021-11-16,AUTO,,,2021,S3H2
20769,LC-2021-0580883,11,2021-11-20,MOTO,Mujer,25.0,2021,S3H2
20770,LC-2021-0597131,11,2021-11-30,AUTO,Varon,30.0,2021,S3H2
20771,LC-2021-0608448,12,2021-12-07,,Mujer,49.0,2021,S3H2
20772,LC-2021-0608448,12,2021-12-07,,Varon,34.0,2021,S3H2
20773,LC-2021-0615964,12,2021-12-10,,Mujer,44.0,2021,S3H2
20774,LC-2021-0633216,12,2021-12-17,,Mujer,22.0,2021,S3H2
20775,LC-2021-0635409,12,2021-12-21,CICLISTA,Mujer,48.0,2021,S3H2
20776,LC-2021-0646528,12,2021-12-28,MOTO,Varon,28.0,2021,S3H2
20777,LC-2021-0649042,12,2021-12-25,,Varon,44.0,2021,S3H2
20778,LC-2021-0039277,1,2021-01-27,MOTO,Varon,45.0,2021,S3H1
20779,LC-2021-0093856,2,2021-02-26,CICLISTA,Varon,34.0,2021,S3H1
20780,LC-2021-0152770,4,2021-04-05,CICLISTA,Mujer,49.0,2021,S3H1
20781,LC-2021-0153881,4,2021-04-03,CICLISTA,Mujer,31.0,2021,S3H1
20782,LC-2021-0153934,4,2021-04-01,PEATON,Mujer,47.0,2021,S3H1
20783,LC-2021-0178931,4,2021-04-17,CICLISTA,Varon,43.0,2021,S3H1
20784,LC-2021-0183023,4,2021-04-20,MOTO,Mujer,44.0,2021,S3H1
20785,LC-2021-0189006,4,2021-04-23,MOTO,Varon,59.0,2021,S3H1
20786,LC-2021-0204033,3,2021-03-08,,,,2021,S3H1
20787,LC-2021-0210301,5,2021-05-05,,,,2021,S3H1
20788,LC-2021-0232539,5,2021-05-22,,,,2021,S3H1
20789,LC-2021-0238082,5,2021-05-07,,,,2021,S3H1
20790,LC-2021-0250531,6,2021-06-04,MOTO,Varon,30.0,2021,S3H1
20791,LC-2021-0252130,6,2021-06-04,AUTO,Mujer,38.0,2021,S3H1
20792,LC-2021-0260008,5,2021-05-20,PEATON,Mujer,44.0,2021,S3H1
20793,LC-2021-0289575,6,2021-06-23,MOTO,Varon,24.0,2021,S3H1
20794,LC-2021-0307402,6,2021-06-24,UTILITARIO,Varon,26.0,2021,S3H1
20795,LC-2021-0404789,8,2021-08-16,,Varon,35.0,2021,S3H2
20796,LC-2021-0423402,8,2021-08-26,,Varon,32.0,2021,S3H2
20797,LC-2021-0463274,9,2021-09-17,,Mujer,17.0,2021,S3H2
20798,LC-2021-0472812,9,2021-09-23,,Mujer,53.0,2021,S3H2
20799,LC-2021-0493742,10,2021-10-04,,Mujer,56.0,2021,S3H2
20800,LC-2021-0500864,10,2021-10-08,,Mujer,59.0,2021,S3H2
20801,LC-2021-0527111,5,2021-05-09,,Varon,57.0,2021,S3H1
20802,LC-2021-0549966,10,2021-10-20,,,,2021,S3H2
20803,LC-2021-0590573,11,2021-11-26,PEATON,Mujer,53.0,2021,S3H2
20804,LC-2021-0603694,12,2021-12-03,PEATON,Mujer,15.0,2021,S3H2
20805,LC-2021-0623189,12,2021-12-14,,,,2021,S3H2
20806,LC-2021-0626986,12,2021-12-16,PEATON,Mujer,69.0,2021,S3H2
20807,LC-2021-0627268,12,2021-12-16,,Mujer,23.0,2021,S3H2
20808,LC-2021-0629833,12,2021-12-18,,Mujer,19.0,2021,S3H2
20809,LC-2021-0629833,12,2021-12-18,,Varon,19.0,2021,S3H2
20810,LC-2021-0636507,12,2021-12-21,,Mujer,24.0,2021,S3H2
20811,LC-2021-0640050,12,2021-12-23,,,,2021,S3H2
20812,LC-2021-0645171,12,2021-12-27,MOTO,Varon,25.0,2021,S3H2
20813,LC-2021-0645171,12,2021-12-27,MOTO,Mujer,26.0,2021,S3H2
20814,LC-2021-0647937,12,2021-12-28,MOTO,Varon,54.0,2021,S3H2
20815,LC-2021-0648485,12,2021-12-28,CICLISTA,Varon,,2021,S3H2
20816,LC-2021-0652812,12,2021-12-31,,Varon,58.0,2021,S3H2
20817,LC-2021-0011851,1,2021-01-08,MOTO,,,2021,S3H1
20818,LC-2021-0016985,1,2021-01-12,AUTO,Varon,40.0,2021,S3H1
20819,LC-2021-0025537,1,2021-01-18,MOTO,Mujer,42.0,2021,S3H1
20820,LC-2021-0028394,1,2021-01-20,PEATON,Varon,51.0,2021,S3H1
20821,LC-2021-0045520,1,2021-01-31,,,,2021,S3H1
20822,LC-2021-0051440,2,2021-02-04,MOTO,Varon,46.0,2021,S3H1
20823,LC-2021-0061647,2,2021-02-10,CICLISTA,Mujer,32.0,2021,S3H1
20824,LC-2021-0075609,2,2021-02-19,CICLISTA,Varon,25.0,2021,S3H1
20825,LC-2021-0079748,2,2021-02-22,MOTO,Varon,31.0,2021,S3H1
20826,LC-2021-0092599,3,2021-03-01,CICLISTA,Varon,70.0,2021,S3H1
20827,LC-2021-0094794,2,2021-02-16,CICLISTA,Varon,25.0,2021,S3H1
20828,LC-2021-0100163,2,2021-02-09,AUTO,Varon,56.0,2021,S3H1
20829,LC-2021-0100807,3,2021-03-05,MOTO,Mujer,33.0,2021,S3H1
20830,LC-2021-0104712,3,2021-03-08,PEATON,Varon,45.0,2021,S3H1
20831,LC-2021-0113394,3,2021-03-12,PEATON,Mujer,19.0,2021,S3H1
20832,LC-2021-0137550,3,2021-03-26,MOTO,Varon,24.0,2021,S3H1
20833,LC-2021-0141231,3,2021-03-29,MOTO,Varon,48.0,2021,S3H1
20834,LC-2021-0177672,4,2021-04-17,,Mujer,62.0,2021,S3H1
20835,LC-2021-0187417,4,2021-04-23,MOTO,Varon,49.0,2021,S3H1
20836,LC-2021-0187968,4,2021-04-21,CICLISTA,Mujer,54.0,2021,S3H1
20837,LC-2021-0193548,4,2021-04-27,MOTO,Varon,50.0,2021,S3H1
20838,LC-2021-0193718,4,2021-04-27,MOTO,Mujer,47.0,2021,S3H1
20839,LC-2021-0193718,4,2021-04-27,MOTO,Varon,43.0,2021,S3H1
20840,LC-2021-0234214,5,2021-05-24,,,,2021,S3H1
20841,LC-2021-0276270,6,2021-06-15,CICLISTA,Mujer,45.0,2021,S3H1
20842,LC-2021-0303843,6,2021-06-25,PEATON,Varon,66.0,2021,S3H1
20843,LC-2021-0308486,6,2021-06-28,MOTO,Varon,35.0,2021,S3H1
20844,LC-2021-0341591,7,2021-07-20,AUTO,Varon,51.0,2021,S3H2
20845,LC-2021-0345411,7,2021-07-21,MOTO,Varon,34.0,2021,S3H2
